relation	kind	ordinal	column	type	upstream table	derivation	sample values	description	null meaning
course_material_no_use	view	68	source_row_count	bigint	course_material_recent	Inherited `course_material_recent.source_row_count` via `SELECT *`.	42	Catalog rows collapsed into the canonical material item.	Never NULL or zero for a retained group.
course_material_no_use	view	69	title_variant_count	bigint	course_material_recent	Inherited `course_material_recent.title_variant_count` via `SELECT *`.	42	Distinct title variants found within grouped catalog rows.	Never NULL; zero means no nonmissing value.
course_material_no_use	view	70	author_variant_count	bigint	course_material_recent	Inherited `course_material_recent.author_variant_count` via `SELECT *`.	42	Distinct author variants found within grouped catalog rows.	Never NULL; zero means no nonmissing value.
course_material_no_use	view	71	publisher_variant_count	bigint	course_material_recent	Inherited `course_material_recent.publisher_variant_count` via `SELECT *`.	42	Distinct publisher variants found within grouped catalog rows.	Never NULL; zero means no nonmissing value.
course_material_no_use	view	72	imprint_variant_count	bigint	course_material_recent	Inherited `course_material_recent.imprint_variant_count` via `SELECT *`.	42	Distinct imprint variants found within grouped catalog rows.	Never NULL; zero means no nonmissing value.
course_material_no_use	view	73	book_format_variant_count	bigint	course_material_recent	Inherited `course_material_recent.book_format_variant_count` via `SELECT *`.	42	Distinct book format variants found within grouped catalog rows.	Never NULL; zero means no nonmissing value.
course_material_no_use	view	74	format_type_variant_count	bigint	course_material_recent	Inherited `course_material_recent.format_type_variant_count` via `SELECT *`.	42	Distinct FormatType variants found within grouped catalog rows.	Never NULL; zero means no nonmissing value.
course_material_no_use	view	75	book_status_variant_count	bigint	course_material_recent	Inherited `course_material_recent.book_status_variant_count` via `SELECT *`.	42	Distinct book status variants found within grouped catalog rows.	Never NULL; zero means no nonmissing value.
course_material_no_use	view	76	catalog_metadata_conflict	boolean	course_material_recent	Inherited `course_material_recent.catalog_metadata_conflict` via `SELECT *`.	TRUE	Flags conflicting bibliographic values among grouped catalog rows.	Never NULL; false means the named conflict was not detected.
course_material_no_use	view	77	is_required_inferred_conflict	boolean	course_material_recent	Inherited `course_material_recent.is_required_inferred_conflict` via `SELECT *`.	TRUE	Whether grouped rows disagree on inferred-required status.	Never NULL; false means no detected within-group conflict.
course_material_no_use	view	78	is_oer_conflict	boolean	course_material_recent	Inherited `course_material_recent.is_oer_conflict` via `SELECT *`.	TRUE	Whether grouped rows disagree on open-resource classification.	Never NULL; false means no detected within-group conflict.
course_material_no_use	view	79	is_ia_conflict	boolean	course_material_recent	Inherited `course_material_recent.is_ia_conflict` via `SELECT *`.	TRUE	Whether grouped rows disagree on inclusive-access classification.	Never NULL; false means no detected within-group conflict.
course_material_no_use	view	80	use_source_row_count	bigint	course_material_recent	Inherited `course_material_recent.use_source_row_count` via `SELECT *`.	42	Included catalog rows collapsed into the canonical item.	Never NULL; zero is possible for the filtered count.
course_material_no_use	view	81	no_use_source_row_count	bigint	course_material_recent	Inherited `course_material_recent.no_use_source_row_count` via `SELECT *`.	42	Excluded catalog rows collapsed into the canonical item.	Never NULL; zero is possible for the filtered count.
course_material_no_use	view	82	has_use_source_row	boolean	course_material_recent	Inherited `course_material_recent.has_use_source_row` via `SELECT *`.	FALSE	Whether grouped rows include retained-population evidence.	Never NULL; NoUse is recomputed from the absence of grouped Use evidence.
course_material_no_use	view	83	has_no_use_source_row	boolean	course_material_recent	Inherited `course_material_recent.has_no_use_source_row` via `SELECT *`.	TRUE	Whether grouped rows include excluded-population evidence.	Never NULL; every recent raw row without grouped Use evidence is NoUse.
course_material_no_use	view	84	population_classification_conflict	boolean	course_material_recent	Inherited `course_material_recent.population_classification_conflict` via `SELECT *`.	TRUE	Flags simultaneous Use and NoUse evidence within groups.	Never NULL; false means the named conflict was not detected.
course_material_no_use	view	85	instructor_variant_count	bigint	course_material_recent	Inherited `course_material_recent.instructor_variant_count` via `SELECT *`.	42	Distinct instructor variants found within grouped catalog rows.	Never NULL; zero means no nonmissing value.
course_material_no_use	view	86	email_variant_count	bigint	course_material_recent	Inherited `course_material_recent.email_variant_count` via `SELECT *`.	42	Distinct email variants found within grouped catalog rows.	Never NULL; zero means no nonmissing value.
course_material_no_use	view	87	contact_metadata_conflict	boolean	course_material_recent	Inherited `course_material_recent.contact_metadata_conflict` via `SELECT *`.	TRUE	Flags conflicting instructor or email values within groups.	Never NULL; false means the named conflict was not detected.
course_material_no_use	view	88	is_supply_conflict	boolean	course_material_recent	Inherited `course_material_recent.is_supply_conflict` via `SELECT *`.	TRUE	Whether grouped rows disagree on supply classification.	Never NULL; false means no detected within-group conflict.
course_material_no_use	view	89	no_details_conflict	boolean	course_material_recent	Inherited `course_material_recent.no_details_conflict` via `SELECT *`.	TRUE	Flags disagreement about the no-details placeholder within groups.	Never NULL; false means no detected within-group conflict.
course_material_no_use	view	90	no_materials_conflict	boolean	course_material_recent	Inherited `course_material_recent.no_materials_conflict` via `SELECT *`.	TRUE	Flags disagreement about no-materials evidence within groups.	Never NULL; false means no detected within-group conflict.
course_material_no_use	view	91	is_canada_conflict	boolean	course_material_recent	Inherited `course_material_recent.is_canada_conflict` via `SELECT *`.	TRUE	Whether grouped rows disagree on Canadian classification.	Never NULL; false means no detected within-group conflict.
course_material_no_use	view	92	is_null_isbn_audit	boolean	course_material_recent	Inherited `course_material_recent.is_null_isbn_audit` via `SELECT *`.	TRUE	Whether the row audits a NULL-ISBN source group.	Never NULL; false means the named evidence is absent.
course_material_no_use	view	93	has_nonnull_isbn_in_section	boolean	course_material_recent	Inherited `course_material_recent.has_nonnull_isbn_in_section` via `SELECT *`.	TRUE	Whether the section contains another non-NULL ISBN.	Never NULL; false means the named evidence is absent.
course_material_no_use	view	94	is_no_adoption_section	boolean	course_material_recent	Inherited `course_material_recent.is_no_adoption_section` via `SELECT *`.	TRUE	Whether the section has no non-NULL adopted ISBN.	Never NULL; false means the named evidence is absent.
course_material_no_use	view	95	is_section_required_direct	boolean	course_material_recent	Inherited `course_material_recent.is_section_required_direct` via `SELECT *`.	TRUE	Whether the source section has direct required evidence.	Never NULL in the recent-period view; false means no qualifying section evidence.
course_material_no_use	view	96	section_course_material_no_use_count	bigint	course_material_recent	Inherited `course_material_recent.section_course_material_no_use_count` via `SELECT *`.	42	Excluded canonical items counted for the source section.	Never NULL; false or zero means the named section evidence is absent.
course_material_no_use	view	97	section_no_details_count	bigint	course_material_recent	Inherited `course_material_recent.section_no_details_count` via `SELECT *`.	42	No-details canonical items counted for the source section.	Never NULL; false or zero means the named section evidence is absent.
course_material_no_use	view	98	section_no_materials_count	bigint	course_material_recent	Inherited `course_material_recent.section_no_materials_count` via `SELECT *`.	42	No-materials canonical items counted for the source section.	Never NULL; false or zero means the named section evidence is absent.
course_material_no_use	view	99	is_section_canada	boolean	course_material_recent	Inherited `course_material_recent.is_section_canada` via `SELECT *`.	TRUE	Whether any canonical item marks the source section Canadian.	Never NULL; false or zero means the named section evidence is absent.
course_material_no_use	view	100	is_section_supply	boolean	course_material_recent	Inherited `course_material_recent.is_section_supply` via `SELECT *`.	TRUE	Whether any canonical item marks the source section supply.	Never NULL; false or zero means the named section evidence is absent.
course_material_no_use	view	101	section_supply_count	bigint	course_material_recent	Inherited `course_material_recent.section_supply_count` via `SELECT *`.	42	Supply canonical items counted for the source section.	Never NULL; false or zero means the named section evidence is absent.
section_enrollment	table	1	section_id	varchar	course_catalog_20251215	Group key from `course_catalog_20251215.section_id`.	1001::BIO::101::001::2025-4	Period-specific identifier for the distinct section offering.	Missing catalog descriptor; section and sortable-period keys are required.
section_enrollment	table	2	unit_id	bigint	course_catalog_20251215	`ANY_VALUE(course_catalog_20251215.unit_id)` for the section.	1001	IPEDS institution identifier used throughout the pipeline.	Missing catalog descriptor; section and sortable-period keys are required.
section_enrollment	table	3	course_id	varchar	course_catalog_20251215	`ANY_VALUE(course_catalog_20251215.course_id)` for the section.	1001::BIO::101	Stable identifier for the institution-level course offering.	Missing catalog descriptor; section and sortable-period keys are required.
section_enrollment	table	4	period_sortable	varchar	course_catalog_20251215	`ANY_VALUE(course_catalog_20251215.period_sortable)` for the section.	2025-4	Sortable academic term code used for chronological ordering.	Missing catalog descriptor; section and sortable-period keys are required.
section_enrollment	table	5	course_level	varchar	course_catalog_20251215	Lexical `mode(course_catalog_20251215.course_level ORDER BY course_level)` for the section.	Introductory or general undergraduate	Instructional level assigned to the course.	Missing catalog descriptor; section and sortable-period keys are required.
section_enrollment	table	6	enrollments	integer	course_catalog_20251215	`MAX(course_catalog_20251215.enrollments)` for the section; raw 9999 seats sentinel retained.	42	Enrollment reported directly for the course section.	No reported enrollments.
section_enrollment	table	7	seats_taken	integer	course_catalog_20251215	`MAX(course_catalog_20251215.seats_taken)` for the section; raw 9999 seats sentinel retained.	42	Occupied seats reported for the course section.	No reported seats taken.
section_enrollment	table	8	has_enrollment	boolean	course_catalog_20251215, recent_period	`enrollments IS NOT NULL`.	TRUE	Whether usable enrollment information is available.	Never NULL; false means the signal is absent.
section_enrollment	table	9	has_enrollment_sibling	boolean	course_catalog_20251215, recent_period	`(course_enroll_sections - CASE WHEN has_enrollment THEN 1 ELSE 0 END) > 0`, where `course_enroll_sections = SUM(CASE WHEN has_enrollment THEN 1 ELSE 0 END)` per `(course_id, period_sortable)`.	TRUE	Whether a sibling section reports enrollment.	Never NULL; false means the signal is absent.
section_enrollment	table	10	has_enrollment_own_seats	boolean	course_catalog_20251215, recent_period	`seats_taken IS NOT NULL AND seats_taken < 9999`.	TRUE	Whether the section reports usable occupied seats.	Never NULL; false means the signal is absent.
section_enrollment	table	11	has_enrollment_sibling_seats	boolean	course_catalog_20251215, recent_period	`(course_seats_sections - CASE WHEN has_enrollment_own_seats THEN 1 ELSE 0 END) > 0`, where `course_seats_sections = SUM(CASE WHEN has_enrollment_own_seats THEN 1 ELSE 0 END)` per `(course_id, period_sortable)`.	TRUE	Whether a sibling section reports usable occupied seats.	Never NULL; false means the signal is absent.
master_mailing	table	1	unit_id	bigint	course_catalog_20251215	Deterministically selected `course_catalog_20251215.unit_id` directly from `${SURVEY_TABLE}` for each cleaned email.	1001	IPEDS institution identifier used throughout the pipeline.	Selected source row has no value for this field.
master_mailing	table	2	school	varchar	course_catalog_20251215	Deterministically selected `course_catalog_20251215.school` directly from `${SURVEY_TABLE}` for each cleaned email.	Example University	Institution or school name attached to the course.	Selected source row has no value for this field.
master_mailing	table	3	state	varchar	course_catalog_20251215	Deterministically selected `course_catalog_20251215.state` directly from `${SURVEY_TABLE}` for each cleaned email.	CA	State or province code for the institution.	Selected source row has no value for this field.
master_mailing	table	4	department	varchar	course_catalog_20251215	Deterministically selected `course_catalog_20251215.department` directly from `${SURVEY_TABLE}` for each cleaned email.	Biology	Academic department responsible for the course.	Selected source row has no value for this field.
master_mailing	table	5	course_level	varchar	course_catalog_20251215	Deterministically selected `course_catalog_20251215.course_level` directly from `${SURVEY_TABLE}` for each cleaned email.	Introductory or general undergraduate	Instructional level assigned to the course.	Selected source row has no value for this field.
master_mailing	table	6	course_subject	varchar	course_catalog_20251215	Deterministically selected `course_catalog_20251215.course_subject` directly from `${SURVEY_TABLE}` for each cleaned email.	BIO	Subject area assigned to the course.	Selected source row has no value for this field.
master_mailing	table	7	period	varchar	course_catalog_20251215	Deterministically selected `course_catalog_20251215.period` directly from `${SURVEY_TABLE}` for each cleaned email.	Fall 2025	Human-readable academic term label from the source.	Selected source row has no value for this field.
master_mailing	table	8	period_sortable	varchar	course_catalog_20251215	Deterministically selected `course_catalog_20251215.period_sortable` directly from `${SURVEY_TABLE}` for each cleaned email.	2025-4	Sortable academic term code used for chronological ordering.	Selected source row has no value for this field.
master_mailing	table	9	period_date	date	course_catalog_20251215	Deterministically selected `course_catalog_20251215.period_date` directly from `${SURVEY_TABLE}` for each cleaned email.	2025-10-01	Canonical starting date assigned to the academic term.	Selected source row has no value for this field.
master_mailing	table	10	instructor	varchar	course_catalog_20251215	Deterministically selected `course_catalog_20251215.instructor` directly from `${SURVEY_TABLE}` for each cleaned email.	A. Example	Instructor name attached to the course section.	Selected source row has no value for this field.
master_mailing	table	11	first_name	varchar	course_catalog_20251215	Deterministically selected `course_catalog_20251215.first_name` directly from `${SURVEY_TABLE}` for each cleaned email.	A. Example	Given name of the course instructor.	Selected source row has no value for this field.
master_mailing	table	12	last_name	varchar	course_catalog_20251215	Deterministically selected `course_catalog_20251215.last_name` directly from `${SURVEY_TABLE}` for each cleaned email.	A. Example	Family name of the course instructor.	Selected source row has no value for this field.
master_mailing	table	13	email	varchar	course_catalog_20251215	Deterministically selected `course_catalog_20251215.email` directly from `${SURVEY_TABLE}` for each cleaned email.	instructor@example.edu	Normalized instructor email used for contact and matching.	Not produced; retained master emails are required.
recent_period	view	1	period_sortable	varchar	course_catalog_20251215	Latest 12 distinct nonmissing `course_catalog_20251215.period_sortable` values.	2025-4	Sortable academic term code used for chronological ordering.	Not produced.
current_mailing	view	1	unit_id	bigint	master_mailing, recent_period, opt_out	`master_mailing.unit_id` passthrough after `recent_period` and `opt_out.email` filters.	1001	IPEDS institution identifier used throughout the pipeline.	Selected master row has no value for this field.
current_mailing	view	2	school	varchar	master_mailing, recent_period, opt_out	`master_mailing.school` passthrough after `recent_period` and `opt_out.email` filters.	Example University	Institution or school name attached to the course.	Selected master row has no value for this field.
current_mailing	view	3	state	varchar	master_mailing, recent_period, opt_out	`master_mailing.state` passthrough after `recent_period` and `opt_out.email` filters.	CA	State or province code for the institution.	Selected master row has no value for this field.
current_mailing	view	4	department	varchar	master_mailing, recent_period, opt_out	`master_mailing.department` passthrough after `recent_period` and `opt_out.email` filters.	Biology	Academic department responsible for the course.	Selected master row has no value for this field.
current_mailing	view	5	course_level	varchar	master_mailing, recent_period, opt_out	`master_mailing.course_level` passthrough after `recent_period` and `opt_out.email` filters.	Introductory or general undergraduate	Instructional level assigned to the course.	Selected master row has no value for this field.
current_mailing	view	6	course_subject	varchar	master_mailing, recent_period, opt_out	`master_mailing.course_subject` passthrough after `recent_period` and `opt_out.email` filters.	BIO	Subject area assigned to the course.	Selected master row has no value for this field.
current_mailing	view	7	period	varchar	master_mailing, recent_period, opt_out	`master_mailing.period` passthrough after `recent_period` and `opt_out.email` filters.	Fall 2025	Human-readable academic term label from the source.	Selected master row has no value for this field.
current_mailing	view	8	period_sortable	varchar	master_mailing, recent_period, opt_out	`master_mailing.period_sortable` passthrough after `recent_period` and `opt_out.email` filters.	2025-4	Sortable academic term code used for chronological ordering.	Selected master row has no value for this field.
current_mailing	view	9	period_date	date	master_mailing, recent_period, opt_out	`master_mailing.period_date` passthrough after `recent_period` and `opt_out.email` filters.	2025-10-01	Canonical starting date assigned to the academic term.	Selected master row has no value for this field.
current_mailing	view	10	instructor	varchar	master_mailing, recent_period, opt_out	`master_mailing.instructor` passthrough after `recent_period` and `opt_out.email` filters.	A. Example	Instructor name attached to the course section.	Selected master row has no value for this field.
current_mailing	view	11	first_name	varchar	master_mailing, recent_period, opt_out	`master_mailing.first_name` passthrough after `recent_period` and `opt_out.email` filters.	A. Example	Given name of the course instructor.	Selected master row has no value for this field.
current_mailing	view	12	last_name	varchar	master_mailing, recent_period, opt_out	`master_mailing.last_name` passthrough after `recent_period` and `opt_out.email` filters.	A. Example	Family name of the course instructor.	Selected master row has no value for this field.
current_mailing	view	13	email	varchar	master_mailing, recent_period, opt_out	`master_mailing.email` passthrough after `recent_period` and `opt_out.email` filters.	instructor@example.edu	Normalized instructor email used for contact and matching.	Not produced; retained current emails are required.
current_mailing	view	14	panel_response_year	varchar	master_mailing, panel_email	`panel_email.panel_response_year` LEFT JOINed to `master_mailing` by cleaned email.	OER_2025	Latest recorded panel response campaign label.	No recorded panel response year for the email.
master_material	table	1	isbn13	bigint	course_material_use	`course_material_use.isbn13` passthrough.	9780000000002	Book or material identifier used for cross-source matching.	Never NULL; every retained source Use row requires an ISBN.
master_material	table	2	book_title	varchar	course_material_use	`course_material_use.book_title` passthrough.	Introduction to Biology	Canonical title selected for the grouped ISBN.	The selected representative row has no value; another grouped row may have one.
master_material	table	3	author	varchar	course_material_use	`course_material_use.author` passthrough.	A. Example	Author credited for the adopted course material.	The selected representative row has no value; another grouped row may have one.
master_material	table	4	publisher	varchar	course_material_use	`course_material_use.publisher` passthrough.	Example Press	Publisher credited for the adopted course material.	The selected representative row has no value; another grouped row may have one.
master_material	table	5	imprint	varchar	course_material_use	`course_material_use.imprint` passthrough.	Example Academic	Publishing imprint named for the adopted material.	The selected representative row has no value; another grouped row may have one.
master_material	table	6	book_format	varchar	course_material_use	`course_material_use.book_format` passthrough.	physical	Physical or digital format of the material.	The selected representative row has no value; another grouped row may have one.
master_material	table	7	format_type	varchar	course_material_use	`course_material_use.format_type` passthrough.	Book	Catalog classification label for the material format.	The selected representative row has no value; another grouped row may have one.
master_material	table	8	book_status	varchar	course_material_use	`course_material_use.book_status` passthrough.	required	Adoption priority assigned to the course material.	The selected representative row has no value; another grouped row may have one.
master_material	table	9	isbn_book_title	varchar	course_material_use	`course_material_use.isbn_book_title` passthrough.	Introduction to Biology	Canonical title selected for the term-level ISBN.	No nonmissing metadata value for the term×ISBN.
master_material	table	10	isbn_author	varchar	course_material_use	`course_material_use.isbn_author` passthrough.	A. Example	Canonical author selected for the term-level ISBN.	No nonmissing metadata value for the term×ISBN.
master_material	table	11	isbn_publisher	varchar	course_material_use	`course_material_use.isbn_publisher` passthrough.	Example Press	Canonical publisher selected for the term-level ISBN.	No nonmissing metadata value for the term×ISBN.
master_material	table	12	isbn_title_variant_count	bigint	course_material_use	`course_material_use.isbn_title_variant_count` passthrough.	42	Distinct ISBN title variants found within grouped catalog rows.	Never NULL; zero means no nonmissing value.
master_material	table	13	isbn_author_variant_count	bigint	course_material_use	`course_material_use.isbn_author_variant_count` passthrough.	42	Distinct ISBN author variants found within grouped catalog rows.	Never NULL; zero means no nonmissing value.
master_material	table	14	isbn_publisher_variant_count	bigint	course_material_use	`course_material_use.isbn_publisher_variant_count` passthrough.	42	Distinct ISBN publisher variants found within grouped catalog rows.	Never NULL; zero means no nonmissing value.
master_material	table	15	unit_id	bigint	course_material_use	`course_material_use.unit_id` passthrough.	1001	IPEDS institution identifier used throughout the pipeline.	The selected representative row has no value; another grouped row may have one.
master_material	table	16	school	varchar	course_material_use	`course_material_use.school` passthrough.	Example University	Institution or school name attached to the course.	The selected representative row has no value; another grouped row may have one.
master_material	table	17	state	varchar	course_material_use	`course_material_use.state` passthrough.	CA	State or province code for the institution.	The selected representative row has no value; another grouped row may have one.
master_material	table	18	dept_code	varchar	course_material_use	`course_material_use.dept_code` passthrough.	BIO	Short code identifying the academic department.	The selected representative row has no value; another grouped row may have one.
master_material	table	19	department	varchar	course_material_use	`course_material_use.department` passthrough.	Biology	Academic department responsible for the course.	The selected representative row has no value; another grouped row may have one.
master_material	table	20	dept_description	varchar	course_material_use	`course_material_use.dept_description` passthrough.	Biology	Expanded description of the academic department.	The selected representative row has no value; another grouped row may have one.
master_material	table	21	course_number	varchar	course_material_use	`course_material_use.course_number` passthrough.	101	Catalog number identifying the course within its department.	The selected representative row has no value; another grouped row may have one.
master_material	table	22	section	varchar	course_material_use	`course_material_use.section` passthrough.	001	Source code distinguishing sections of the same course.	The selected representative row has no value; another grouped row may have one.
master_material	table	23	course_title	varchar	course_material_use	`course_material_use.course_title` passthrough.	Introduction to Biology	Official title assigned to the course.	The selected representative row has no value; another grouped row may have one.
master_material	table	24	course_level	varchar	course_material_use	`course_material_use.course_level` passthrough.	Introductory or general undergraduate	Instructional level assigned to the course.	Neither the section-canonical value nor representative source row has a value.
master_material	table	25	course_subject	varchar	course_material_use	`course_material_use.course_subject` passthrough.	BIO	Subject area assigned to the course.	The selected representative row has no value; another grouped row may have one.
master_material	table	26	period	varchar	course_material_use	`course_material_use.period` passthrough.	Fall 2025	Human-readable academic term label from the source.	The selected representative row has no value; another grouped row may have one.
master_material	table	27	enrollments	integer	course_material_use	`course_material_use.enrollments` passthrough.	42	Enrollment reported directly for the course section.	Neither the section-canonical value nor representative source row has a value.
master_material	table	28	seats_taken	integer	course_material_use	`course_material_use.seats_taken` passthrough.	42	Occupied seats reported for the course section.	Neither the section-canonical value nor representative source row has a value.
master_material	table	29	instructor	varchar	course_material_use	`course_material_use.instructor` passthrough.	A. Example	Instructor name attached to the course section.	The selected representative row has no value; another grouped row may have one.
master_material	table	30	first_name	varchar	course_material_use	`course_material_use.first_name` passthrough.	A. Example	Given name of the course instructor.	The selected representative row has no value; another grouped row may have one.
master_material	table	31	last_name	varchar	course_material_use	`course_material_use.last_name` passthrough.	A. Example	Family name of the course instructor.	The selected representative row has no value; another grouped row may have one.
master_material	table	32	email	varchar	course_material_use	`course_material_use.email` passthrough.	instructor@example.edu	Normalized instructor email used for contact and matching.	The selected representative row has no value; another grouped row may have one.
master_material	table	33	course_id	varchar	course_material_use	`course_material_use.course_id` passthrough.	1001::BIO::101	Stable identifier for the institution-level course offering.	Neither the section-canonical value nor representative source row has a value.
master_material	table	34	section_id	varchar	course_material_use	`course_material_use.section_id` passthrough.	1001::BIO::101::001::2025-4	Period-specific identifier for the distinct section offering.	ISBN is NULL only on audit groups; section and sortable-period keys are required.
master_material	table	35	period_sortable	varchar	course_material_use	`course_material_use.period_sortable` passthrough.	2025-4	Sortable academic term code used for chronological ordering.	ISBN is NULL only on audit groups; section and sortable-period keys are required.
master_material	table	36	period_date	date	course_material_use	`course_material_use.period_date` passthrough.	2025-10-01	Canonical starting date assigned to the academic term.	The selected representative row has no value; another grouped row may have one.
master_material	table	37	is_oer	boolean	course_material_use	`course_material_use.is_oer` passthrough.	TRUE	Whether the material is an open educational resource.	Never NULL under the normalized row-flag contract; false means no grouped row qualifies.
master_material	table	38	oer_category	varchar	course_material_use	`course_material_use.oer_category` passthrough.	unknown	Open-resource category assigned to the material format.	The selected representative row has no value; another grouped row may have one.
master_material	table	39	is_ia	boolean	course_material_use	`course_material_use.is_ia` passthrough.	TRUE	Whether the material uses inclusive access.	Never NULL under the normalized row-flag contract; false means no grouped row qualifies.
master_material	table	40	ia_category	varchar	course_material_use	`course_material_use.ia_category` passthrough.	unknown	Inclusive-access category assigned to the material format.	The selected representative row has no value; another grouped row may have one.
master_material	table	41	is_supply	boolean	course_material_use	`course_material_use.is_supply` passthrough.	TRUE	Whether the material is classified as a course supply.	Never NULL under the normalized row-flag contract; false means no grouped row qualifies.
master_material	table	42	supply_category	varchar	course_material_use	`course_material_use.supply_category` passthrough.	science_lab	Supply classification assigned from matched title keywords.	The selected representative row has no value; another grouped row may have one.
master_material	table	43	institution_name	varchar	course_material_use	`course_material_use.institution_name` passthrough.	Example University	Canonical institution name supplied by IPEDS.	The selected representative row has no value; another grouped row may have one.
master_material	table	44	sector	varchar	course_material_use	`course_material_use.sector` passthrough.	unknown	IPEDS sector classification for the institution.	Neither the section-canonical value nor representative source row has a value.
master_material	table	45	level	varchar	course_material_use	`course_material_use.level` passthrough.	unknown	IPEDS award-level classification for the institution.	Neither the section-canonical value nor representative source row has a value.
master_material	table	46	control	varchar	course_material_use	`course_material_use.control` passthrough.	unknown	Institution ownership and governance classification used for reporting.	Neither the section-canonical value nor representative source row has a value.
master_material	table	47	size	varchar	course_material_use	`course_material_use.size` passthrough.	unknown	IPEDS institutional enrollment-size classification used for reporting.	The selected representative row has no value; another grouped row may have one.
master_material	table	48	enrollment_2024	integer	course_material_use	`course_material_use.enrollment_2024` passthrough.	42	Total institutional enrollment reported to IPEDS for 2024.	The selected representative row has no value; another grouped row may have one.
master_material	table	49	distance_enrollment_2024	integer	course_material_use	`course_material_use.distance_enrollment_2024` passthrough.	42	IPEDS 2024 students enrolled in distance education.	The selected representative row has no value; another grouped row may have one.
master_material	table	50	institution_type	varchar	course_material_use	`course_material_use.institution_type` passthrough.	unknown	Derived institution type used for reporting groups.	The selected representative row has no value; another grouped row may have one.
master_material	table	51	is_required_inferred	boolean	course_material_use	`course_material_use.is_required_inferred` passthrough.	TRUE	Whether the material is treated as required after fallback.	Never NULL under the normalized row-flag contract; false means no grouped row qualifies.
master_material	table	52	is_recent	boolean	course_material_use	`course_material_use.is_recent` passthrough.	TRUE	Whether the term belongs to the newest catalog window.	Never NULL; inherited from the recent-period view.
master_material	table	53	has_isbn	boolean	course_material_use	`course_material_use.has_isbn` passthrough.	TRUE	Whether the material has a non-NULL ISBN.	Never NULL; every retained source Use row requires an ISBN.
master_material	table	54	has_formattype	boolean	course_material_use	`course_material_use.has_formattype` passthrough.	TRUE	Whether the material has a nonblank FormatType classification.	Never NULL under the normalized row-flag contract; false means no grouped row qualifies.
master_material	table	55	has_enrollment	boolean	course_material_use	`course_material_use.has_enrollment` passthrough.	TRUE	Whether usable enrollment information is available.	Never NULL; false means neither section-canonical nor source-row evidence qualifies.
master_material	table	56	has_enrollment_own_seats	boolean	course_material_use	`course_material_use.has_enrollment_own_seats` passthrough.	TRUE	Whether the section reports usable occupied seats.	Never NULL; false means neither section-canonical nor source-row evidence qualifies.
master_material	table	57	no_details	boolean	course_material_use	`course_material_use.no_details` passthrough.	TRUE	Whether the title carries the no-details placeholder.	Never NULL under the normalized row-flag contract; false means no grouped row qualifies.
master_material	table	58	no_materials	boolean	course_material_use	`course_material_use.no_materials` passthrough.	TRUE	Whether the row explicitly indicates no course materials.	Never NULL under the normalized row-flag contract; false means no grouped row qualifies.
master_material	table	59	is_canada	boolean	course_material_use	`course_material_use.is_canada` passthrough.	TRUE	Whether the source row belongs to Canada.	Never NULL under the normalized row-flag contract; false means no grouped row qualifies.
master_material	table	60	is_course_material_use	boolean	course_material_use	`course_material_use.is_course_material_use` passthrough.	TRUE	Whether the material belongs to the analysis population.	Never NULL; required by the view filter.
master_material	table	61	is_course_material_no_use	boolean	course_material_use	`course_material_use.is_course_material_no_use` passthrough.	FALSE	Whether the material belongs to the excluded population.	Never NULL; NoUse is recomputed as recent AND NOT grouped Use evidence.
master_material	table	62	has_enrollment_sibling	boolean	course_material_use	`course_material_use.has_enrollment_sibling` passthrough.	TRUE	Whether a sibling section reports enrollment.	Never NULL in the recent-period view; false means no qualifying section evidence.
master_material	table	63	has_enrollment_sibling_seats	boolean	course_material_use	`course_material_use.has_enrollment_sibling_seats` passthrough.	TRUE	Whether a sibling section reports usable occupied seats.	Never NULL in the recent-period view; false means no qualifying section evidence.
master_material	table	64	enrollment_assigned	integer	course_material_use	`course_material_use.enrollment_assigned` passthrough.	42	Best available section enrollment from the assignment ladder.	NULL outside the recent window or when no assignment rung succeeds.
master_material	table	65	enrollment_source	varchar	course_material_use	`course_material_use.enrollment_source` passthrough.	own	Assignment-ladder rung that supplied the section enrollment.	Never NULL in the recent-period view; `none` means no assignment rung produced a value.
master_material	table	66	is_required_direct	boolean	course_material_use	`course_material_use.is_required_direct` passthrough.	TRUE	Whether direct required evidence is present at the relation grain.	Never NULL under the normalized row-flag contract; false means no grouped row qualifies.
master_material	table	67	is_optional_or_recommended_direct	boolean	course_material_use	`course_material_use.is_optional_or_recommended_direct` passthrough.	TRUE	Whether grouped rows include optional or recommended direct-status evidence.	Never NULL under the normalized row-flag contract; false means no grouped row qualifies.
master_material	table	68	source_row_count	bigint	course_material_use	`course_material_use.source_row_count` passthrough.	42	Catalog rows collapsed into the canonical material item.	Never NULL or zero for a retained group.
master_material	table	69	title_variant_count	bigint	course_material_use	`course_material_use.title_variant_count` passthrough.	42	Distinct title variants found within grouped catalog rows.	Never NULL; zero means no nonmissing value.
master_material	table	70	author_variant_count	bigint	course_material_use	`course_material_use.author_variant_count` passthrough.	42	Distinct author variants found within grouped catalog rows.	Never NULL; zero means no nonmissing value.
master_material	table	71	publisher_variant_count	bigint	course_material_use	`course_material_use.publisher_variant_count` passthrough.	42	Distinct publisher variants found within grouped catalog rows.	Never NULL; zero means no nonmissing value.
